name_canon,date,P_mm,ET0_1d_mm,P_minus_ET0_1d_mm,P_minus_ET0_1d_mm_7d,P_minus_ET0_1d_mm_14d,P_minus_ET0_1d_mm_30d
La Divisa_z_07,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_z_08,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_z_2,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_z_3,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_z_4,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_z_7,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_z_8,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_z_03,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_02,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_04,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_05,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_06,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_07,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_08,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_14,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_02,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_04,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_06,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_07,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_08,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_2,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_3,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_4,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_6,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_7,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_8,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_03,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_03,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_13,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_01,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Enfermeria,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_11,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_12,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_09,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_10,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_09_B,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_1,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_09,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_10,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_11,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_01,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_15,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
La Divisa_05,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pasto_viejo_5,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Pecho_de_paloma_01,2025-01-29,0.0,7.7956318855285645,-7.7956318855285645,-26.2546884089031,-105.29366603188893,-171.2496639269997
Guasimal_z_01,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_03,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_04,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_05,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_06,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_07,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_11,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_12,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_04,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_z_6,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_02,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_08,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_14,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_01,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_02,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_06,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_07,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_08,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_z_2,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_z_3,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_z_4,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_z_7,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_z_8,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_z_03,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_02,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_04,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_05,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_06,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_07,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_08,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_14,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_02,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_04,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_06,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_07,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_08,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_2,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_3,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_4,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_6,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_7,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_8,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_03,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_03,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_13,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_01,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Enfermeria,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_11,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_12,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_09,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_10,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_09_B,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_1,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_09,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_10,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_11,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_01,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_15,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
La Divisa_05,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pasto_viejo_5,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Pecho_de_paloma_01,2025-01-30,0.0,6.919525563716888,-6.919525563716888,-23.57893057302995,-101.9339459209957,-178.16918949071655
Guasimal_z_01,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_03,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_04,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_05,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_06,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_07,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_11,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_12,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_04,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_z_6,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_02,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_08,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_14,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_01,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_02,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_06,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_07,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_08,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_z_2,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_z_3,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_z_4,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_z_7,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_z_8,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_z_03,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_02,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_04,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_05,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_06,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_07,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_08,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_14,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_02,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_04,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_06,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_07,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_08,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_2,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_3,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_4,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_6,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_7,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_8,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_03,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_03,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_13,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_01,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Enfermeria,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_11,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_12,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_09,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_10,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_09_B,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_1,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_09,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_10,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_11,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_01,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_15,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
La Divisa_05,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pasto_viejo_5,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Pecho_de_paloma_01,2025-01-31,0.0,9.208351373672485,-9.208351373672485,-33.28457921743393,-100.10765960507773,-178.7857399362732
Guasimal_z_01,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_03,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_04,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_05,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_06,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_07,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_11,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_12,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_04,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_z_6,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_02,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_08,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_z_14,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_01,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_02,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_06,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_07,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_08,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_z_2,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_z_3,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_z_4,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_z_7,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_z_8,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_z_03,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_02,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_04,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_05,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_06,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_07,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_08,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_14,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_02,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_04,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_06,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_07,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_08,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_2,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_3,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_4,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_6,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_7,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Pasto_viejo_8,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_03,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_03,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Guasimal_13,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
La Divisa_01,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
Enfermeria,2025-02-01,0.0,10.966405272483826,-10.966405272483826,-53.66557836532593,-100.11048337512395,-194.31797563995826
